O,H0+H19+H20+H21+H22+H31
O194479,H21
O195470,H21
O195471,H21
O195472,H21
O195473,H0+H21
O195474,H0+H21
O195476,H0+H21
O195477,H0+H21
O195478,H21
O195479,H21
O196470,H21
O196471,H21
O196472,H21
O196473,H0+H21
O196476,H0+H21
O196477,H0+H21
O196478,H21
O196479,H21
O197470,H21
O197471,H21
O197472,H21
O197473,H0+H21
O197476,H0+H21
O197477,H21
O197478,H21
O197479,H21
O198470,H21
O198471,H21
O198472,H21
O198473,H0+H21
O198476,H0+H21
O198477,H21
O198478,H21
O198479,H21
O199470,H21
O199471,H21
O199472,H0+H21
O199473,H0+H21
O199476,H0+H21
O199477,H21
O199478,H21
O199479,H21
O14Z,H21
O15,H21+H22
O15SW,H21+H22
O15NW,H21+H22
O15SE,H21
O15NE,H21
O15A,H21+H22
O1050,H21+H22
O100507,H21+H22
O100508,H21+H22
O100509,H21+H22
O101504,H21+H22
O101505,H21+H22
O101506,H21+H22
O101507,H21+H22
O101508,H21
O101509,H21
O102502,H21+H22
O102503,H21+H22
O102504,H21+H22
O102505,H21
O102506,H21
O102507,H21
O102508,H21
O102509,H21
O103502,H21+H22
O103503,H21
O103504,H21
O103505,H21
O103506,H21
O103507,H21
O103508,H21
O103509,H21
O104501,H21+H22
O104502,H21+H22
O104503,H21
O104504,H21
O104505,H21
O104506,H21
O104507,H21
O104508,H21
O104509,H21
O105502,H21+H22
O105503,H21
O105504,H21
O105505,H21
O105506,H21
O105507,H21
O105508,H21
O105509,H21
O106502,H21+H22
O106503,H21
O106504,H21
O106505,H21
O106506,H21
O106507,H21
O106508,H21
O106509,H21
O107502,H21+H22
O107503,H21+H22
O107504,H21
O107505,H21
O107506,H21
O107507,H21
O107508,H21
O107509,H21
O108500,H21+H22
O108501,H21+H22
O108502,H21+H22
O108503,H21+H22
O108504,H21
O108505,H21
O108506,H21
O108507,H21
O108508,H21
O108509,H21
O109500,H21
O109501,H21+H22
O109502,H21+H22
O109503,H21
O109504,H21
O109505,H21
O109506,H21
O109507,H21
O109508,H21
O109509,H21
O1051,H21
O1150,H21
O1151,H21
O15B,H21
O15C,H21
O15D,H21
O15E,H21+H22
O1058,H21
O1059,H21+H22
O100590,H21
O100591,H21
O100592,H21
O100593,H21
O100594,H21
O100595,H21
O100596,H21+H22
O100597,H21+H22
O101590,H21
O101591,H21
O101592,H21
O101593,H21
O101594,H21
O101595,H21+H22
O101596,H21+H22
O101597,H21+H22
O102590,H21
O102591,H21
O102592,H21
O102593,H21+H22
O102594,H21+H22
O102595,H21+H22
O102596,H21+H22
O102597,H21+H22
O103590,H21
O103591,H21
O103592,H21+H22
O103593,H21+H22
O104590,H21
O104591,H21
O104592,H21+H22
O105590,H21
O105591,H21
O105592,H21+H22
O106590,H21
O106591,H21
O106592,H21+H22
O106593,H21+H22
O107590,H21
O107591,H21
O107592,H21
O107593,H21+H22
O107594,H21+H22
O108590,H21
O108591,H21
O108592,H21
O108593,H21
O108594,H21+H22
O109590,H21
O109591,H21
O109592,H21
O109593,H21
O109594,H21+H22
O109595,H21+H22
O1158,H21
O1159,H21+H22
O110590,H21
O110591,H21
O110592,H21
O110593,H21
O110594,H21
O110595,H21+H22
O111590,H21
O111591,H21
O111592,H21
O111593,H21
O111594,H21
O111595,H21+H22
O112590,H21
O112591,H21
O112592,H21
O112593,H21
O112594,H21
O112595,H21+H22
O112596,H21+H22
O113590,H21
O113591,H21
O113592,H21
O113593,H21
O113594,H21
O113595,H21
O113596,H21+H22
O113597,H21+H22
O114590,H21
O114591,H21
O114592,H21
O114593,H21
O114594,H21
O114595,H21
O114596,H21
O114597,H21+H22
O115590,H21
O115591,H21
O115592,H21
O115593,H21
O115594,H21
O115595,H21
O115596,H21
O115597,H21+H22
O115598,H21+H22
O116590,H21
O116591,H21
O116592,H21
O116593,H21
O116594,H21
O116595,H21
O116596,H21
O116597,H21
O116598,H21+H22
O116599,H21+H22
O117590,H21
O117591,H21
O117592,H21
O117593,H21
O117594,H21
O117595,H21
O117596,H21
O117597,H21
O117598,H21
O117599,H21
O118590,H21
O118591,H21
O118592,H21
O118593,H21
O118594,H21
O118595,H21
O118596,H21
O118597,H21
O118598,H21
O118599,H21
O119590,H21
O119591,H21
O119592,H21
O119593,H21
O119594,H21
O119595,H21
O119596,H21
O119597,H21
O119598,H21
O119599,H21
O15F,H21
O15G,H21
O15H,H21
O15I,H21
O15J,H21
O15K,H21
O15L,H21
O15M,H21
O15N,H21
O15P,H21
O15Q,H21
O15R,H21
O15S,H21
O15T,H21
O15U,H21
O15V,H21
O15W,H21
O15X,H21
O15Y,H21
O15Z,H21
O16,H0+H21+H22
O16SW,H21+H22
O16NW,H21+H22
O16SE,H0+H21
O16NE,H0+H21+H22
O16A,H21+H22
O1160,H21+H22
O116600,H21+H22
O117600,H21+H22
O117601,H21+H22
O117602,H21+H22
O117603,H21+H22
O118600,H21
O118601,H21
O118602,H21
O118603,H21+H22
O118604,H21+H22
O118605,H21+H22
O119600,H21
O119601,H21
O119602,H21
O119603,H21
O119604,H21
O119605,H21+H22
O119606,H21+H22
O16F,H21+H22
O1260,H21+H22
O120600,H21
O120601,H21
O120602,H21
O120603,H21
O120604,H21
O120605,H21
O120606,H21+H22
O120607,H21+H22
O121600,H21
O121601,H21
O121602,H21
O121603,H21
O121604,H21
O121605,H21
O121606,H21
O121607,H21+H22
O121608,H21+H22
O122600,H21
O122601,H21
O122602,H21
O122603,H21
O122604,H21
O122605,H21
O122606,H21
O122607,H21
O122608,H21+H22
O122609,H21+H22
O123600,H21
O123601,H21
O123602,H21
O123603,H21
O123604,H21
O123605,H21
O123606,H21
O123607,H21
O123608,H21
O123609,H21+H22
O124600,H21
O124601,H21
O124602,H21
O124603,H21
O124604,H21
O124605,H21
O124606,H21
O124607,H21
O124608,H21
O124609,H21+H22
O125600,H21
O125601,H21
O125602,H21
O125603,H21
O125604,H21
O125605,H21
O125606,H21
O125607,H21
O125608,H21
O125609,H21
O126600,H21
O126601,H21
O126602,H21
O126603,H21
O126604,H21
O126605,H21
O126606,H21
O126607,H21
O126608,H21
O126609,H21
O127600,H21
O127601,H21
O127602,H21
O127603,H21
O127604,H21
O127605,H21
O127606,H21
O127607,H21
O127608,H21
O127609,H21
O128600,H21
O128601,H21
O128602,H21
O128603,H21
O128604,H21
O128605,H21
O128606,H21
O128607,H21
O128608,H21
O128609,H21
O129600,H21
O129601,H21
O129602,H21
O129603,H21
O129604,H21
O129605,H21
O129606,H21
O129607,H21
O129608,H21
O129609,H21
O1261,H21+H22
O124610,H21+H22
O125610,H21+H22
O125611,H21+H22
O126610,H21
O126611,H21+H22
O127610,H21+H22
O127611,H21+H22
O128610,H21+H22
O128611,H21+H22
O129610,H21+H22
O1360,H21
O1361,H21+H22
O130610,H21+H22
O130611,H21+H22
O131610,H21
O131611,H21+H22
O132610,H21
O132611,H21+H22
O133610,H21
O133611,H21+H22
O134610,H21
O134611,H21+H22
O134612,H21+H22
O135610,H21
O135611,H21
O135612,H21+H22
O135613,H21+H22
O135614,H21+H22
O136610,H21
O136611,H21
O136612,H21
O136613,H21
O136614,H21+H22
O136615,H21+H22
O137610,H21
O137611,H21
O137612,H21
O137613,H21
O137614,H21
O137615,H21+H22
O137616,H21+H22
O137617,H21+H22
O137618,H21+H22
O138610,H21
O138611,H21
O138612,H21
O138613,H21
O138614,H21
O138615,H21
O138616,H21+H22
O138617,H21
O138618,H21+H22
O139610,H21
O139611,H21
O139612,H21
O139613,H21
O139614,H21
O139615,H21
O139616,H21
O139617,H21
O139618,H21+H22
O139619,H21+H22
O16K,H21+H22
O1460,H21
O1461,H21+H22
O140610,H21
O140611,H21
O140612,H21
O140613,H21
O140614,H21
O140615,H21
O140616,H21
O140617,H21
O140618,H21
O140619,H21+H22
O141610,H21
O141611,H21
O141612,H21
O141613,H21
O141614,H21
O141615,H21
O141616,H21
O141617,H21
O141618,H21
O141619,H21+H22
O142610,H21
O142611,H21
O142612,H21
O142613,H21
O142614,H21
O142615,H21
O142616,H21
O142617,H21
O142618,H21
O142619,H21
O143610,H21
O143611,H21
O143612,H21
O143613,H21
O143614,H21
O143615,H21
O143616,H21
O143617,H21
O143618,H21
O143619,H21
O144610,H21
O144611,H21
O144612,H21
O144613,H21
O144614,H21
O144615,H21
O144616,H21
O144617,H21
O144618,H21
O144619,H21
O145610,H21
O145611,H21
O145612,H21
O145613,H21
O145614,H21
O145615,H21
O145616,H21
O145617,H21
O145618,H21
O145619,H21
O146610,H21
O146611,H21
O146612,H21
O146613,H21
O146614,H21
O146615,H21
O146616,H21
O146617,H21
O146618,H21
O146619,H21
O147610,H21
O147611,H21
O147612,H21
O147613,H21
O147614,H21
O147615,H21
O147616,H21
O147617,H21
O147618,H21
O147619,H21
O148610,H21
O148611,H21
O148612,H21
O148613,H21
O148614,H21
O148615,H21
O148616,H21
O148617,H21
O148618,H21
O148619,H21
O149610,H21
O149611,H21
O149612,H21
O149613,H21
O149614,H21
O149615,H21
O149616,H21
O149617,H21
O149618,H21
O149619,H21
O1560,H21
O1561,H21
O16L,H21+H22
O1462,H21+H22
O141620,H21+H22
O142620,H21+H22
O142621,H21+H22
O143620,H21
O143621,H21+H22
O144620,H21
O144621,H21+H22
O144622,H21+H22
O144623,H21+H22
O144624,H21+H22
O144625,H21+H22
O144626,H21+H22
O144627,H21+H22
O144628,H21+H22
O144629,H21+H22
O145620,H21
O145621,H21
O145622,H21
O145623,H21+H22
O145624,H21
O145625,H21
O145626,H21
O145627,H21
O145628,H21
O145629,H21
O146620,H21
O146621,H21
O146622,H21
O146623,H21
O146624,H21
O146625,H21
O146626,H21
O146627,H21
O146628,H21
O146629,H21
O147620,H21
O147621,H21
O147622,H21
O147623,H21
O147624,H21
O147625,H21
O147626,H21
O147627,H21
O147628,H21
O147629,H21
O148620,H21
O148621,H21
O148622,H21
O148623,H21
O148624,H21
O148625,H21
O148626,H21
O148627,H21
O148628,H21
O148629,H21
O149620,H21
O149621,H21
O149622,H21
O149623,H21
O149624,H21
O149625,H21
O149626,H21
O149627,H21
O149628,H21
O149629,H21
O1463,H21+H22
O142638,H21+H22
O143632,H21+H22
O143633,H21+H22
O143635,H21+H22
O143636,H21+H22
O143637,H21+H22
O143638,H21+H22
O143639,H21+H22
O144630,H21+H22
O144631,H21+H22
O144632,H21+H22
O144633,H21+H22
O144634,H21+H22
O144635,H21+H22
O144636,H21+H22
O144637,H21
O144638,H21
O144639,H21
O145630,H21+H22
O145631,H21
O145632,H21
O145633,H21
O145634,H21
O145635,H21
O145636,H21
O145637,H21
O145638,H21
O145639,H21
O146630,H21
O146631,H21
O146632,H21
O146633,H21
O146634,H21
O146635,H21
O146636,H21
O146637,H21
O146638,H21
O146639,H21
O147630,H21
O147631,H21
O147632,H21
O147633,H21
O147634,H21
O147635,H21
O147636,H21
O147637,H21
O147638,H21
O147639,H21
O148630,H21
O148631,H21
O148632,H21
O148633,H21
O148634,H21
O148635,H21
O148636,H21
O148637,H21
O148638,H21
O148639,H21
O149630,H21
O149631,H21
O149632,H21
O149633,H21
O149634,H21
O149635,H21
O149636,H21
O149637,H21
O149638,H21
O149639,H21
O1562,H21
O1563,H21
O16M,H21+H22
O1464,H21+H22
O143640,H21+H22
O143641,H21+H22
O144640,H21
O144641,H21+H22
O144642,H21+H22
O145640,H21
O145641,H21
O145642,H21+H22
O146640,H21
O146641,H21
O146642,H21+H22
O146643,H21+H22
O146649,H21+H22
O147640,H21
O147641,H21
O147642,H21
O147643,H21+H22
O147644,H21+H22
O147645,H21+H22
O147646,H21+H22
O147647,H21+H22
O147648,H21+H22
O147649,H21+H22
O148640,H21
O148641,H21
O148642,H21
O148643,H21
O148644,H21
O148645,H21
O148646,H21
O148647,H21
O148648,H21
O148649,H21
O149640,H21
O149641,H21
O149642,H21
O149643,H21
O149644,H21
O149645,H21
O149646,H21
O149647,H21
O149648,H21
O149649,H21
O1465,H21+H22
O146650,H21+H22
O146651,H21+H22
O146652,H21+H22
O147650,H21
O147651,H21
O147652,H21+H22
O148650,H21
O148651,H21
O148652,H21+H22
O148653,H21+H22
O149650,H21
O149651,H21
O149652,H21
O149653,H21+H22
O149654,H21+H22
O1564,H21
O1565,H21+H22
O150650,H21
O150651,H21
O150652,H21
O150653,H21
O150654,H21+H22
O150655,H21+H22
O150656,H21+H22
O150657,H21+H22
O151650,H21
O151651,H21
O151652,H21
O151653,H21
O151654,H21+H22
O151655,H21+H22
O151656,H21
O151657,H21+H22
O151658,H21+H22
O151659,H21+H22
O152650,H21
O152651,H21
O152652,H21
O152653,H21
O152654,H21
O152655,H21
O152656,H21
O152657,H21
O152658,H21
O152659,H21+H22
O153650,H21
O153651,H21
O153652,H21
O153653,H21
O153654,H21
O153655,H21
O153656,H21
O153657,H21
O153658,H21
O153659,H21
O154650,H21
O154651,H21
O154652,H21
O154653,H21
O154654,H21
O154655,H21
O154656,H21
O154657,H21
O154658,H21
O154659,H21
O155650,H21
O155651,H21
O155652,H21
O155653,H21
O155654,H21
O155655,H21
O155656,H21
O155657,H21
O155658,H21
O155659,H21
O156650,H21
O156651,H21
O156652,H21
O156653,H21
O156654,H21
O156655,H21
O156656,H21
O156657,H21
O156658,H21
O156659,H21
O157650,H21
O157651,H21
O157652,H21
O157653,H21
O157654,H21
O157655,H21
O157656,H21
O157657,H21
O157658,H21
O157659,H21
O158650,H21
O158651,H21
O158652,H21
O158653,H21
O158654,H21
O158655,H21
O158656,H21
O158657,H21
O158658,H21
O158659,H21
O159650,H21
O159651,H21
O159652,H21
O159653,H21
O159654,H21
O159655,H21
O159656,H21
O159657,H21
O159658,H21
O159659,H21
O16N,H21+H22
O1566,H21+H22
O152660,H21+H22
O153660,H21+H22
O153661,H21+H22
O154660,H21
O154661,H21+H22
O154662,H21+H22
O155660,H21
O155661,H21
O155662,H21+H22
O156660,H21
O156661,H21+H22
O156662,H21+H22
O157660,H21
O157661,H21+H22
O157662,H21+H22
O158660,H21
O158661,H21
O158662,H21+H22
O158663,H21+H22
O159660,H21
O159661,H21
O159662,H21+H22
O159663,H21+H22
O16Q,H21
O16R,H21
O16S,H21+H22
O1664,H21
O1665,H21+H22
O160650,H21
O160651,H21
O160652,H21
O160653,H21
O160654,H21
O160655,H21
O160656,H21
O160657,H21
O160658,H21
O160659,H21
O161650,H21
O161651,H21
O161652,H21
O161653,H21
O161654,H21
O161655,H21
O161656,H21
O161657,H21
O161658,H21
O161659,H21
O162650,H21
O162651,H21
O162652,H21
O162653,H21
O162654,H21
O162655,H21
O162656,H21
O162657,H21
O162658,H21
O162659,H21
O163650,H21
O163651,H21
O163652,H21
O163653,H21
O163654,H21
O163655,H21
O163656,H21
O163657,H21
O163658,H21
O163659,H21
O164650,H21
O164651,H21
O164652,H21
O164653,H21
O164654,H21
O164655,H21
O164656,H21
O164657,H21
O164658,H21
O164659,H21
O165650,H21
O165651,H21
O165652,H21
O165653,H21
O165654,H21
O165655,H21
O165656,H21
O165657,H21
O165658,H21
O165659,H21
O166650,H21
O166651,H21
O166652,H21
O166653,H21
O166654,H21
O166655,H21
O166656,H21
O166657,H21
O166658,H21
O166659,H21
O167650,H21
O167651,H21
O167652,H21
O167653,H21
O167654,H21
O167655,H21
O167656,H21
O167657,H21
O167658,H21+H22
O167659,H21+H22
O168650,H21
O168651,H21
O168652,H21
O168653,H21
O168654,H21
O168655,H21
O168656,H21
O168657,H21
O168658,H21+H22
O168659,H21+H22
O169650,H21
O169651,H21
O169652,H21
O169653,H21
O169654,H21
O169655,H21
O169656,H21
O169657,H21+H22
O169658,H21+H22
O1764,H21
O1765,H21+H22
O170650,H21
O170651,H21
O170652,H21
O170653,H21
O170654,H21
O170655,H21
O170656,H21
O170657,H21+H22
O171650,H21
O171651,H21
O171652,H21
O171653,H21
O171654,H21
O171655,H21
O171656,H21
O171657,H21+H22
O172650,H21
O172651,H21
O172652,H21
O172653,H21
O172654,H21
O172655,H21
O172656,H21
O172657,H21+H22
O173650,H21
O173651,H21
O173652,H21
O173653,H21
O173654,H21
O173655,H21
O173656,H21
O173657,H21+H22
O174650,H21
O174651,H21
O174652,H21
O174653,H21
O174654,H21
O174655,H21
O174656,H21
O174657,H21+H22
O174658,H21+H22
O175650,H21
O175651,H21
O175652,H21
O175653,H21
O175654,H21
O175655,H21
O175656,H21
O175657,H21+H22
O175658,H21+H22
O176650,H21
O176651,H21
O176652,H21
O176653,H21
O176654,H21
O176655,H21
O176656,H21
O176657,H21
O176658,H21+H22
O176659,H21+H22
O177650,H21
O177651,H21
O177652,H21
O177653,H21
O177654,H21
O177655,H21
O177656,H21
O177657,H21
O177658,H21
O177659,H21+H22
O178650,H21
O178651,H21
O178652,H21
O178653,H21
O178654,H21
O178655,H21
O178656,H21
O178657,H21
O178658,H21
O178659,H21+H22
O179650,H21
O179651,H21
O179652,H21
O179653,H21
O179654,H21
O179655,H21
O179656,H21
O179657,H21
O179658,H21
O179659,H21
O16T,H0+H21+H22
O1666,H21+H22
O160660,H21
O160661,H21
O160662,H21
O160663,H21+H22
O161660,H21
O161661,H21
O161662,H21
O161663,H21+H22
O162660,H21
O162661,H21
O162662,H21
O162663,H21+H22
O163660,H21
O163661,H21
O163662,H21
O163663,H21+H22
O164660,H21
O164661,H21
O164662,H21
O164663,H21+H22
O165660,H21
O165661,H21
O165662,H21
O165663,H21+H22
O166660,H21+H22
O166661,H21+H22
O166662,H21+H22
O166663,H21+H22
O167660,H21+H22
O1766,H21+H22
O177660,H21+H22
O178660,H21+H22
O179660,H21+H22
O179661,H21+H22
O16V,H21
O16W,H21
O16X,H0+H21
O1864,H21
O1865,H21
O1964,H0+H21
O190640,H21
O190641,H21
O190642,H21
O190643,H21
O190644,H21
O190645,H21
O190646,H21
O190647,H21
O190648,H21
O190649,H21
O191640,H21
O191641,H21
O191642,H21
O191643,H21
O191644,H21
O191645,H21
O191646,H21
O191647,H21
O191648,H21
O191649,H21
O192640,H21
O192641,H21
O192642,H21
O192643,H21
O192644,H21
O192645,H21
O192646,H21
O192647,H21
O192648,H21
O192649,H21
O193640,H21
O193641,H21
O193642,H21
O193643,H21
O193644,H21
O193645,H21
O193646,H21
O193647,H21
O193648,H21
O193649,H21
O194640,H21
O194641,H21
O194642,H21
O194643,H21
O194644,H21
O194645,H21
O194646,H21
O194647,H21
O194648,H21
O194649,H21
O195640,H21
O195641,H21
O195642,H21
O195643,H21
O195644,H21
O195645,H21
O195646,H21
O195647,H21
O195648,H21
O195649,H21
O196640,H21
O196641,H21
O196642,H21
O196643,H21
O196644,H21
O196645,H21
O196646,H21
O196647,H21
O196648,H21
O196649,H21
O197640,H21
O197641,H21
O197642,H21
O197643,H21
O197644,H21
O197645,H21
O197646,H21
O197647,H21
O197648,H21
O197649,H21
O198640,H21
O198641,H21
O198642,H21
O198643,H21
O198644,H21
O198645,H21
O198646,H21
O198647,H21
O198648,H21
O198649,H21
O199640,H21
O199641,H21
O199642,H21
O199643,H21
O199644,H21
O199645,H21
O199646,H21
O199647,H21
O199648,H0+H21
O199649,H0+H21
O1965,H0+H21
O190650,H21
O190651,H21
O190652,H21
O190653,H21
O190654,H21
O190655,H21
O190656,H21
O190657,H21
O190658,H21
O190659,H21
O191650,H21
O191651,H21
O191652,H21
O191653,H21
O191654,H21
O191655,H21
O191656,H21
O191657,H21
O191658,H21
O191659,H21
O192650,H21
O192651,H21
O192652,H21
O192653,H21
O192654,H21
O192655,H21
O192656,H21
O192657,H21
O192658,H21
O192659,H0+H21
O193650,H21
O193651,H21
O193652,H21
O193653,H21
O193654,H21
O193655,H21
O193656,H21
O193657,H21
O193658,H21
O193659,H0+H21
O194650,H21
O194651,H21
O194652,H21
O194653,H21
O194654,H21
O194655,H21
O194656,H21
O194657,H21
O194658,H21
O194659,H0+H21
O195650,H21
O195651,H21
O195652,H21
O195653,H21
O195654,H21
O195655,H21
O195656,H21
O195657,H21
O195658,H21
O195659,H0+H21
O196650,H21
O196651,H21
O196652,H21
O196653,H21
O196654,H21
O196655,H21
O196656,H21
O196657,H21
O196658,H21
O196659,H0+H21
O197650,H21
O197651,H21
O197652,H21
O197653,H21
O197654,H21
O197655,H21
O197656,H21
O197657,H21
O197658,H21
O197659,H21
O198650,H21
O198651,H21
O198652,H21
O198653,H21
O198654,H21
O198655,H0+H21
O198656,H0+H21
O198657,H0+H21
O198658,H21
O198659,H21
O199650,H0+H21
O199651,H0+H21
O199652,H0+H21
O199653,H0+H21
O199654,H0+H21
O199655,H0+H21
O199657,H0+H21
O199658,H0+H21
O199659,H0+H21
O16Y,H0+H21+H22
O1866,H0+H21+H22
O180660,H21
O180661,H21+H22
O180662,H21+H22
O180663,H21+H22
O181660,H21
O181661,H21
O181662,H21
O181663,H21+H22
O182660,H21
O182661,H21
O182662,H21
O182663,H0+H21+H22
O183660,H21
O183661,H21
O183662,H0+H21
O183663,H0+H21
O184660,H21
O184661,H21
O184662,H0+H21
O185660,H21
O185661,H21
O185662,H0+H21
O186660,H21
O186661,H21
O186662,H0+H21
O187660,H21
O187661,H0+H21
O187662,H0+H21
O188660,H0+H21
O188661,H0+H21
O189660,H0+H21
O1966,H0+H21
O190660,H0+H21
O191660,H0+H21
O192660,H0+H21
O196660,H0+H21
O197660,H0+H21
O198660,H0+H21
O199660,H0+H21
O21,H0+H20+H21
O21NW,H20+H21
O21NE,H0+H20+H21
O21E,H20+H21
O2019,H20+H21
O200199,H20+H21
O201199,H20+H21
O202199,H20+H21
O203199,H20+H21
O204199,H20+H21
O205199,H20+H21
O206199,H20+H21
O207199,H20+H21
O2119,H20+H21
O216199,H20+H21
O217198,H20+H21
O217199,H20+H21
O218196,H20+H21
O218197,H20+H21
O218198,H20+H21
O218199,H21
O219194,H20+H21
O219195,H20+H21
O219196,H20+H21
O219197,H21
O219198,H21
O219199,H21
O21J,H20+H21
O2218,H20+H21
O224189,H20+H21
O225187,H20+H21
O225188,H20+H21
O225189,H20+H21
O226186,H20+H21
O226187,H20+H21
O226188,H21
O226189,H21
O227185,H20+H21
O227186,H20+H21
O227187,H21
O227188,H21
O227189,H21
O228184,H20+H21
O228185,H20+H21
O228186,H21
O228187,H21
O228188,H21
O228189,H21
O229184,H20+H21
O229185,H21
O229186,H21
O229187,H21
O229188,H21
O229189,H21
O2219,H20+H21
O220191,H20+H21
O220192,H20+H21
O220193,H20+H21
O220194,H20+H21
O220195,H21
O220196,H21
O220197,H21
O220198,H21
O220199,H21
O221191,H20+H21
O221192,H21
O221193,H21
O221194,H21
O221195,H21
O221196,H21
