C,H0+H34+H35+H36+H39+H40
C096359,H0
C097350,H0
C097351,H0
C097352,H0
C097353,H0
C097354,H0
C097355,H0
C097356,H0
C097357,H0
C097358,H0
C097359,H0
C098350,H0
C098351,H0
C098352,H0
C098353,H0
C098354,H0
C098355,H0
C098356,H0
C098357,H0
C098358,H0
C098359,H0
C099350,H0
C099351,H0
C099352,H0
C099353,H0
C099354,H0
C099355,H0
C099356,H0
C099357,H0
C099358,H0
C099359,H0
C03Y,H0+H35
C0836,H0+H35
C080360,H0
C080361,H0+H35
C080362,H0+H35
C080363,H0+H35
C080364,H35
C080365,H0+H35
C080366,H0
C080367,H0
C080368,H0
C080369,H0
C081360,H0
C081361,H0
C081362,H0+H35
C081363,H0+H35
C081364,H0+H35
C081365,H0+H35
C081366,H0
C081367,H0
C081368,H0
C081369,H0
C082360,H0
C082361,H0
C082362,H0+H35
C082363,H0+H35
C082364,H0
C082365,H0
C082366,H0
C082367,H0
C082368,H0
C082369,H0
C083360,H0
C083361,H0
C083362,H0+H35
C083363,H0+H35
C083364,H0
C083365,H0
C083366,H0
C083367,H0
C083368,H0
C083369,H0
C084360,H0
C084361,H0
C084362,H0
C084363,H0
C084364,H0
C084365,H0
C084366,H0
C084367,H0
C084368,H0
C084369,H0
C085360,H0
C085361,H0
C085362,H0
C085363,H0
C085364,H0
C085365,H0
C085366,H0
C085367,H0
C085368,H0
C085369,H0
C086360,H0
C086361,H0
C086362,H0
C086363,H0
C086364,H0
C086365,H0
C086366,H0
C086367,H0
C086368,H0
C086369,H0
C087360,H0
C087361,H0
C087362,H0
C087363,H0
C087364,H0
C087365,H0
C087366,H0
C087367,H0
C087368,H0
C087369,H0
C088360,H0
C088361,H0
C088362,H0
C088363,H0
C088364,H0
C088365,H0
C088366,H0
C088367,H0
C088368,H0
C088369,H0
C089360,H0
C089361,H0
C089362,H0
C089363,H0
C089364,H0
C089365,H0
C089366,H0
C089367,H0
C089368,H0
C089369,H0
C0837,H0
C0936,H0
C0937,H0+H35
C090370,H0
C090371,H0
C090372,H0
C090373,H0
C090374,H0
C090375,H0
C090376,H0
C090377,H0
C090378,H0
C090379,H0
C091370,H0
C091371,H0
C091372,H0
C091373,H0
C091374,H0
C091375,H0
C091376,H0
C091377,H0
C091378,H0
C091379,H0
C092370,H0
C092371,H0
C092372,H0
C092373,H0
C092374,H0
C092375,H0
C092376,H0
C092377,H0
C092378,H0
C092379,H0
C093370,H0
C093371,H0
C093372,H0
C093373,H0
C093374,H0
C093375,H0
C093376,H0
C093377,H0
C093378,H0
C093379,H0
C094370,H0
C094371,H0
C094372,H0
C094373,H0
C094374,H0
C094375,H0
C094376,H0
C094377,H0
C094378,H0
C094379,H0
C095370,H0
C095371,H0
C095372,H0
C095373,H0
C095374,H0
C095375,H0
C095376,H0
C095377,H0
C095378,H0
C095379,H0
C096370,H0
C096371,H0
C096372,H0
C096373,H0
C096374,H0
C096375,H0
C096376,H0
C096377,H0
C096378,H0
C096379,H0
C097370,H0
C097371,H0
C097372,H0
C097373,H0
C097374,H0
C097375,H0
C097376,H0
C097377,H0
C097378,H0
C097379,H0
C098370,H0
C098371,H0
C098372,H0
C098373,H0
C098374,H0
C098375,H0
C098376,H0
C098377,H0
C098378,H0
C098379,H0+H35
C099370,H0
C099371,H0
C099372,H0
C099373,H0
C099374,H0
C099375,H0
C099376,H0
C099377,H0
C099378,H0
C099379,H0
C03Z,H0+H35
C0838,H0+H35
C080380,H0
C080381,H0
C080382,H0
C080383,H0
C080384,H0
C080385,H0
C080386,H0
C080387,H0
C080388,H0
C080389,H0
C081380,H0
C081381,H0
C081382,H0
C081383,H0
C081384,H0
C081385,H0
C081386,H0
C081387,H0
C081388,H0
C081389,H0
C082380,H0
C082381,H0
C082382,H0
C082383,H0
C082384,H0
C082385,H0
C082386,H0
C082387,H0
C082388,H0
C082389,H0
C083380,H0
C083381,H0
C083382,H0
C083383,H0
C083384,H0
C083385,H0
C083386,H0
C083387,H0
C083388,H0
C083389,H0
C084380,H0
C084381,H0
C084382,H0
C084383,H0
C084384,H0
C084385,H0
C084386,H0
C084387,H0
C084388,H0
C084389,H0
C085380,H0
C085381,H0
C085382,H0
C085383,H0
C085384,H0
C085385,H0
C085386,H0
C085387,H0
C085388,H0
C085389,H0
C086380,H0
C086381,H0
C086382,H0
C086383,H0
C086384,H0
C086385,H0
C086386,H0
C086387,H0+H35
C086388,H0+H35
C086389,H0+H35
C087380,H0
C087381,H0
C087382,H0
C087383,H0
C087384,H0
C087385,H0+H35
C087386,H0+H35
C087387,H0+H35
C087388,H0+H35
C087389,H35
C088380,H0
C088381,H0
C088382,H0
C088383,H0
C088384,H0
C088385,H0+H35
C088386,H35
C088387,H35
C088388,H35
C088389,H35
C089380,H0
C089381,H0
C089382,H0
C089383,H0
C089384,H0+H35
C089385,H0+H35
C089386,H35
C089387,H35
C089388,H35
C089389,H35
C0839,H0+H35
C080390,H0
C080391,H0
C080392,H0
C080393,H0
C080394,H0
C080395,H0+H35
C080396,H0+H35
C080397,H0+H35
C080398,H0+H35
C080399,H0+H35
C081390,H0
C081391,H0
C081392,H0
C081393,H0+H35
C081394,H0+H35
C081395,H0+H35
C081396,H0+H35
C081397,H35
C081398,H35
C081399,H0+H35
C082390,H0
C082391,H0
C082392,H0
C082393,H0+H35
C082394,H35
C082395,H35
C082396,H35
C082397,H35
C082398,H35
C082399,H35
C083390,H0
C083391,H0
C083392,H0+H35
C083393,H0+H35
C083394,H35
C083395,H35
C083396,H35
C083397,H35
C083398,H35
C083399,H35
C084390,H0
C084391,H0+H35
C084392,H0+H35
C084393,H35
C084394,H35
C084395,H35
C084396,H35
C084397,H35
C084398,H35
C084399,H35
C085390,H0+H35
C085391,H0+H35
C085392,H35
C085393,H35
C085394,H35
C085395,H35
C085396,H35
C085397,H35
C085398,H35
C085399,H35
C086390,H0+H35
C086391,H35
C086392,H35
C086393,H35
C086394,H35
C086395,H35
C086396,H35
C086397,H35
C086398,H35
C086399,H35
C087390,H35
C087391,H35
C087392,H35
C087393,H35
C087394,H35
C087395,H35
C087396,H35
C087397,H35
C087398,H35
C087399,H35
C088390,H35
C088391,H35
C088392,H35
C088393,H35
C088394,H35
C088395,H35
C088396,H35
C088397,H35
C088398,H35
C088399,H35
C089390,H35
C089391,H35
C089392,H35
C089393,H35
C089394,H35
C089395,H35
C089396,H35
C089397,H35
C089398,H35
C089399,H35
C0938,H0+H35
C090380,H0
C090381,H0
C090382,H0
C090383,H0
C090384,H0+H35
C090385,H0+H35
C090386,H35
C090387,H35
C090388,H35
C090389,H35
C091380,H0
C091381,H0
C091382,H0
C091383,H0
C091384,H0
C091385,H0+H35
C091386,H35
C091387,H35
C091388,H35
C091389,H35
C092380,H0
C092381,H0
C092382,H0
C092383,H0
C092384,H0
C092385,H0+H35
C092386,H35
C092387,H35
C092388,H35
C092389,H35
C093380,H0
C093381,H0
C093382,H0
C093383,H0
C093384,H0
C093385,H0+H35
C093386,H35
C093387,H35
C093388,H35
C093389,H35
C094380,H0
C094381,H0
C094382,H0
C094383,H0+H35
C094384,H0
C094385,H0+H35
C094386,H35
C094387,H35
C094388,H35
C094389,H35
C095380,H0+H35
C095381,H0+H35
C095382,H0+H35
C095383,H0+H35
C095384,H0+H35
C095385,H0+H35
C095386,H35
C095387,H35
C095388,H35
C095389,H35
C096380,H0+H35
C096381,H0+H35
C096382,H35
C096383,H35
C096384,H35
C096385,H35
C096386,H35
C096387,H35
C096388,H35
C096389,H35
C097380,H0
C097381,H0+H35
C097382,H0+H35
C097383,H35
C097384,H35
C097385,H35
C097386,H35
C097387,H35
C097388,H35
C097389,H35
C098380,H0+H35
C098381,H0+H35
C098382,H35
C098383,H35
C098384,H35
C098385,H35
C098386,H35
C098387,H35
C098388,H35
C098389,H35
C099380,H0+H35
C099381,H0+H35
C099382,H35
C099383,H35
C099384,H35
C099385,H35
C099386,H35
C099387,H35
C099388,H35
C099389,H35
C0939,H35
C04,H0+H35
C04SW,H0+H35
C04NW,H0
C04SE,H0+H35
C04NE,H0
C04A,H0+H35
C0040,H0+H35
C000400,H35
C000401,H35
C000402,H35
C000403,H35
C000404,H35
C000405,H35
C000406,H35
C000407,H35
C000408,H35
C000409,H0+H35
C001400,H35
C001401,H35
C001402,H35
C001403,H35
C001404,H35
C001405,H35
C001406,H35
C001407,H35
C001408,H35
C001409,H0+H35
C002400,H35
C002401,H35
C002402,H35
C002403,H35
C002404,H35
C002405,H35
C002406,H35
C002407,H35
C002408,H35
C002409,H35
C003400,H35
C003401,H35
C003402,H35
C003403,H35
C003404,H35
C003405,H35
C003406,H35
C003407,H35
C003408,H35
C003409,H35
C004400,H35
C004401,H35
C004402,H35
C004403,H35
C004404,H35
C004405,H35
C004406,H35
C004407,H35
C004408,H35
C004409,H35
C005400,H35
C005401,H35
C005402,H35
C005403,H35
C005404,H35
C005405,H35
C005406,H35
C005407,H35
C005408,H35
C005409,H35
C006400,H35
C006401,H35
C006402,H35
C006403,H35
C006404,H35
C006405,H35
C006406,H35
C006407,H35
C006408,H35
C006409,H35
C007400,H35
C007401,H35
C007402,H35
C007403,H35
C007404,H35
C007405,H35
C007406,H35
C007407,H35
C007408,H35
C007409,H35
C008400,H35
C008401,H35
C008402,H35
C008403,H35
C008404,H35
C008405,H35
C008406,H35
C008407,H35
C008408,H35
C008409,H35
C009400,H35
C009401,H35
C009402,H35
C009403,H35
C009404,H35
C009405,H35
C009406,H35
C009407,H35
C009408,H35
C009409,H35
C0041,H0+H35
C000410,H0
C000411,H0
C000412,H0
C000413,H0
C000414,H0
C000415,H0
C000416,H0
C000417,H0
C000418,H0
C000419,H0
C001410,H0+H35
C001411,H0
C001412,H0
C001413,H0
C001414,H0
C001415,H0
C001416,H0
C001417,H0
C001418,H0
C001419,H0
C002410,H0+H35
C002411,H0+H35
C002412,H0+H35
C002413,H0+H35
C002414,H0+H35
C002415,H0+H35
C002416,H0
C002417,H0
C002418,H0
C002419,H0
C003410,H35
C003411,H0+H35
C003412,H0+H35
C003413,H0+H35
C003414,H35
C003415,H0+H35
C003416,H0+H35
C003417,H0
C003418,H0
C003419,H0
C004410,H35
C004411,H35
C004412,H0+H35
C004413,H0+H35
C004414,H35
C004415,H35
C004416,H0+H35
C004417,H0+H35
C004418,H0
C004419,H0
C005410,H35
C005411,H35
C005412,H0+H35
C005413,H35
C005414,H35
C005415,H35
C005416,H35
C005417,H0+H35
C005418,H0
C005419,H0
C006410,H35
C006411,H35
C006412,H35
C006413,H35
C006414,H35
C006415,H35
C006416,H35
C006417,H0+H35
C006418,H0
C006419,H0
C007410,H35
C007411,H35
C007412,H35
C007413,H35
C007414,H35
C007415,H35
C007416,H35
C007417,H0+H35
C007418,H0
C007419,H0
C008410,H35
C008411,H35
C008412,H35
C008413,H35
C008414,H35
C008415,H35
C008416,H35
C008417,H0+H35
C008418,H0
C008419,H0
C009410,H35
C009411,H35
C009412,H35
C009413,H35
C009414,H35
C009415,H35
C009416,H35
C009417,H0+H35
C009418,H0+H35
C009419,H0+H35
C0140,H0+H35
C010400,H35
C010401,H35
C010402,H35
C010403,H35
C010404,H35
C010405,H35
C010406,H35
C010407,H35
C010408,H35
C010409,H35
C011400,H35
C011401,H35
C011402,H35
C011403,H35
C011404,H35
C011405,H35
C011406,H35
C011407,H35
C011408,H35
C011409,H35
C012400,H35
C012401,H35
C012402,H35
C012403,H35
C012404,H35
C012405,H35
C012406,H35
C012407,H35
C012408,H35
C012409,H35
C013400,H35
C013401,H35
C013402,H35
C013403,H35
C013404,H35
C013405,H35
C013406,H35
C013407,H35
C013408,H35
C013409,H35
C014400,H35
C014401,H35
C014402,H35
C014403,H35
C014404,H35
C014405,H35
C014406,H35
C014407,H35
C014408,H35
C014409,H35
C015400,H35
C015401,H35
C015402,H35
C015403,H35
C015404,H35
C015405,H35
C015406,H35
C015407,H35
C015408,H35
C015409,H35
C016400,H35
C016401,H35
C016402,H35
C016403,H35
C016404,H35
C016405,H35
C016406,H35
C016407,H35
C016408,H35
C016409,H35
C017400,H35
C017401,H35
C017402,H35
C017403,H35
C017404,H35
C017405,H35
C017406,H35
C017407,H35
C017408,H35
C017409,H35
C018400,H35
C018401,H35
C018402,H35
C018403,H35
C018404,H35
C018405,H35
C018406,H35
C018407,H35
C018408,H35
C018409,H35
C019400,H35
C019401,H35
C019402,H35
C019403,H35
C019404,H35
C019405,H35
C019406,H35
C019407,H0+H35
C019408,H0+H35
C019409,H0+H35
C0141,H0+H35
C010410,H35
C010411,H35
C010412,H35
C010413,H35
C010414,H35
C010415,H35
C010416,H35
C010417,H35
C010418,H35
C010419,H35
C011410,H35
C011411,H35
C011412,H35
C011413,H35
C011414,H35
C011415,H35
C011416,H35
C011417,H35
C011418,H35
C011419,H35
C012410,H35
C012411,H35
C012412,H35
C012413,H35
C012414,H35
C012415,H35
C012416,H35
C012417,H35
C012418,H35
C012419,H0+H35
C013410,H35
C013411,H35
C013412,H35
C013413,H35
C013414,H35
C013415,H35
C013416,H35
C013417,H35
C013418,H35
C013419,H0+H35
C014410,H35
C014411,H35
C014412,H35
C014413,H35
C014414,H35
C014415,H35
C014416,H35
C014417,H35
C014418,H0+H35
C014419,H0+H35
C015410,H35
C015411,H35
C015412,H35
C015413,H35
C015414,H35
C015415,H35
C015416,H35
C015417,H35
C015418,H35
C015419,H0+H35
C016410,H35
C016411,H35
C016412,H0+H35
C016413,H0+H35
C016414,H0+H35
C016415,H0+H35
C016416,H0+H35
C016417,H0+H35
C016418,H0+H35
C016419,H0+H35
C017410,H35
C017411,H35
C017412,H0+H35
C017413,H0
C017414,H0
C017415,H0
C017416,H0
C017417,H0
C017418,H0
C017419,H0
C018410,H0+H35
C018411,H0+H35
C018412,H0+H35
C018413,H0
C018414,H0
C018415,H0
C018416,H0
C018417,H0
C018418,H0
C018419,H0
C019410,H0+H35
C019411,H0
C019412,H0
C019413,H0
C019414,H0
C019415,H0
C019416,H0
C019417,H0
C019418,H0
C019419,H0
C04B,H0+H35
C0042,H0+H35
C000420,H0
C000421,H0
C000422,H0
C000423,H0
C000424,H0
C000425,H0
C000426,H0
C000427,H0
C000428,H0
C000429,H0
C001420,H0
C001421,H0
C001422,H0
C001423,H0
C001424,H0
C001425,H0
C001426,H0
C001427,H0
C001428,H0
C001429,H0
C002420,H0
C002421,H0
C002422,H0
C002423,H0
C002424,H0
C002425,H0
C002426,H0
C002427,H0
C002428,H0
C002429,H0
C003420,H0
C003421,H0
C003422,H0
C003423,H0
C003424,H0
C003425,H0
C003426,H0
C003427,H0
C003428,H0
C003429,H0
C004420,H0
C004421,H0
C004422,H0
C004423,H0
C004424,H0
C004425,H0
C004426,H0
C004427,H0
C004428,H0
C004429,H0
C005420,H0
C005421,H0
C005422,H0
C005423,H0
C005424,H0
C005425,H0
C005426,H0
C005427,H0
C005428,H0
C005429,H0
C006420,H0
C006421,H0
C006422,H0
C006423,H0
C006424,H0
C006425,H0
C006426,H0
C006427,H0
C006428,H0
C006429,H0
C007420,H0
C007421,H0
C007422,H0
C007423,H0
C007424,H0
C007425,H0
C007426,H0
C007427,H0
C007428,H0
C007429,H0
C008420,H0+H35
C008421,H0
C008422,H0
C008423,H0
C008424,H0
C008425,H0
C008426,H0
C008427,H0
C008428,H0
C008429,H0
C009420,H0+H35
C009421,H0+H35
C009422,H0+H35
C009423,H0
C009424,H0
C009425,H0
C009426,H0
C009427,H0
C009428,H0
C009429,H0
C0043,H0
C0142,H0+H35
C010420,H35
C010421,H0+H35
C010422,H0+H35
C010423,H0+H35
C010424,H0
C010425,H0
C010426,H0
C010427,H0
C010428,H0
C010429,H0
C011420,H35
C011421,H35
C011422,H0+H35
C011423,H0+H35
C011424,H0
C011425,H0
C011426,H0
C011427,H0
C011428,H0
C011429,H0
C012420,H0+H35
C012421,H0+H35
C012422,H0+H35
C012423,H0
C012424,H0
C012425,H0
C012426,H0
C012427,H0
C012428,H0
C012429,H0
C013420,H0
C013421,H0
C013422,H0
C013423,H0
C013424,H0
C013425,H0
C013426,H0
C013427,H0
C013428,H0
C013429,H0
C014420,H0
C014421,H0
C014422,H0
C014423,H0
C014424,H0
C014425,H0
C014426,H0
C014427,H0
C014428,H0
C014429,H0
C015420,H0
C015421,H0
C015422,H0
C015423,H0
C015424,H0
C015425,H0
C015426,H0
C015427,H0
C015428,H0
C015429,H0
C016420,H0
C016421,H0
C016422,H0
C016423,H0
C016424,H0
C016425,H0
C016426,H0
C016427,H0
C016428,H0
C016429,H0
C017420,H0
C017421,H0
C017422,H0
C017423,H0
C017424,H0
C017425,H0
C017426,H0
C017427,H0
C017428,H0
C017429,H0
C018420,H0
C018421,H0
C018422,H0
C018423,H0
C018424,H0
C018425,H0
C018426,H0
C018427,H0
C018428,H0
C018429,H0
C019420,H0
C019421,H0
C019422,H0
C019423,H0
C019424,H0
C019425,H0
C019426,H0
C019427,H0
C019428,H0
C019429,H0
C0143,H0
C04C,H0
C04D,H0
C04E,H0
C04F,H0+H35
C0240,H0+H35
C020400,H35
C020401,H35
C020402,H35
C020403,H35
C020404,H35
C020405,H35
C020406,H35
C020407,H0+H35
C020408,H0
C020409,H0
C021400,H35
C021401,H35
C021402,H35
C021403,H35
C021404,H35
C021405,H35
C021406,H35
C021407,H0+H35
C021408,H0
C021409,H0
C022400,H35
C022401,H35
C022402,H35
C022403,H35
C022404,H35
C022405,H35
C022406,H0+H35
C022407,H0+H35
C022408,H0
C022409,H0
C023400,H35
C023401,H35
C023402,H35
C023403,H35
C023404,H35
C023405,H35
C023406,H0+H35
C023407,H0
C023408,H0
C023409,H0
C024400,H35
C024401,H35
C024402,H35
C024403,H35
C024404,H35
C024405,H35
C024406,H0+H35
C024407,H0
C024408,H0
C024409,H0
C025400,H35
C025401,H35
C025402,H35
C025403,H35
C025404,H35
C025405,H35
C025406,H0+H35
C025407,H0+H35
C025408,H0
C025409,H0
C026400,H35
C026401,H35
C026402,H35
C026403,H35
C026404,H35
C026405,H35
C026406,H35
C026407,H0+H35
C026408,H0+H35
C026409,H0
C027400,H35
C027401,H35
C027402,H35
C027403,H35
C027404,H35
C027405,H35
C027406,H35
C027407,H35
C027408,H0+H35
C027409,H0
C028400,H35
C028401,H35
C028402,H35
C028403,H35
C028404,H35
C028405,H35
C028406,H35
C028407,H35
C028408,H0+H35
C028409,H0
C029400,H35
C029401,H35
C029402,H35
C029403,H35
C029404,H35
C029405,H35
C029406,H35
C029407,H0+H35
C029408,H0+H35
C029409,H0
C0241,H0
C0340,H0+H35
C030400,H35
C030401,H35
C030402,H35
C030403,H35
C030404,H35
C030405,H35
C030406,H35
C030407,H35
C030408,H0+H35
C030409,H0
C031400,H35
C031401,H35
C031402,H35
C031403,H35
C031404,H35
C031405,H35
C031406,H35
C031407,H35
C031408,H0+H35
C031409,H0
C032400,H35
C032401,H35
C032402,H35
C032403,H35
C032404,H35
C032405,H35
C032406,H35
C032407,H35
C032408,H0+H35
C032409,H0
C033400,H35
C033401,H35
C033402,H35
C033403,H35
C033404,H35
C033405,H35
C033406,H35
C033407,H0+H35
C033408,H0+H35
C033409,H0
C034400,H35
C034401,H35
C034402,H35
C034403,H35
C034404,H35
C034405,H35
C034406,H35
C034407,H0+H35
C034408,H0
C034409,H0
C035400,H35
C035401,H35
C035402,H35
C035403,H35
C035404,H35
C035405,H35
C035406,H35
C035407,H0+H35
C035408,H0
C035409,H0
C036400,H35
C036401,H35
C036402,H35
C036403,H35
C036404,H35
C036405,H35
C036406,H0+H35
C036407,H0+H35
C036408,H0+H35
C036409,H0
C037400,H35
C037401,H35
C037402,H0+H35
C037403,H0+H35
C037404,H0+H35
C037405,H0+H35
C037406,H0+H35
C037407,H0
C037408,H0
C037409,H0
C038400,H0+H35
C038401,H0+H35
C038402,H0+H35
C038403,H0
C038404,H0
C038405,H0
C038406,H0
C038407,H0
C038408,H0
C038409,H0
C039400,H0
C039401,H0+H35
C039402,H0
C039403,H0
C039404,H0
C039405,H0
C039406,H0
C039407,H0
C039408,H0
C039409,H0
C0341,H0
C04G,H0
C04H,H0
C04I,H0
C04J,H0
C04K,H0
C04L,H0
C04M,H0
C04N,H0
C04P,H0
C04Q,H0
C04R,H0
C04S,H0
C04T,H0
C04U,H0
C04V,H0+H35
C0840,H0+H35
C080400,H0
C080401,H0
C080402,H0
C080403,H0
C080404,H0
C080405,H0
C080406,H0
C080407,H0
C080408,H0
C080409,H0
C081400,H0+H35
C081401,H0+H35
C081402,H0+H35
C081403,H0
C081404,H0
C081405,H0
C081406,H0
C081407,H0
C081408,H0
C081409,H0
C082400,H35
C082401,H0+H35
C082402,H0+H35
C082403,H0+H35
C082404,H0+H35
C082405,H0+H35
C082406,H0+H35
C082407,H0+H35
C082408,H0+H35
C082409,H0
C083400,H35
C083401,H35
C083402,H0+H35
C083403,H0+H35
C083404,H35
C083405,H35
C083406,H35
C083407,H35
C083408,H0+H35
C083409,H0+H35
C084400,H35
C084401,H35
C084402,H35
C084403,H35
C084404,H35
C084405,H35
C084406,H35
C084407,H35
C084408,H35
C084409,H0+H35
C085400,H35
C085401,H35
C085402,H35
C085403,H35
C085404,H35
C085405,H35
C085406,H35
C085407,H35
C085408,H0+H35
C085409,H0+H35
C086400,H35
C086401,H35
C086402,H35
C086403,H35
C086404,H35
C086405,H35
C086406,H35
C086407,H35
C086408,H35
C086409,H35
C087400,H35
C087401,H35
C087402,H35
C087403,H35
C087404,H35
C087405,H35
C087406,H35
C087407,H35
C087408,H35
C087409,H35
C088400,H35
C088401,H35
C088402,H35
C088403,H35
C088404,H35
C088405,H35
C088406,H35
C088407,H35
C088408,H35
C088409,H35
C089400,H35
C089401,H35
C089402,H35
C089403,H35
C089404,H35
C089405,H35
C089406,H35
C089407,H35
C089408,H35
C089409,H35
C0841,H0+H35
C080410,H0
C080411,H0
C080412,H0
C080413,H0
C080414,H0
C080415,H0
C080416,H0
C080417,H0
C080418,H0
C080419,H0
C081410,H0
C081411,H0
C081412,H0
C081413,H0
C081414,H0
C081415,H0
C081416,H0
C081417,H0
C081418,H0
C081419,H0
C082410,H0
C082411,H0
C082412,H0
C082413,H0
C082414,H0
C082415,H0
C082416,H0
C082417,H0
C082418,H0
C082419,H0
C083410,H0
C083411,H0
C083412,H0
C083413,H0+H35
C083414,H0+H35
C083415,H0
C083416,H0
C083417,H0
C083418,H0
C083419,H0
C084410,H0
C084411,H0
C084412,H0+H35
C084413,H0+H35
C084414,H0+H35
C084415,H0+H35
C084416,H0+H35
C084417,H0
C084418,H0
C084419,H0
C085410,H0+H35
C085411,H0+H35
C085412,H0+H35
C085413,H35
C085414,H35
C085415,H0+H35
C085416,H0+H35
C085417,H0+H35
C085418,H0+H35
C085419,H0+H35
C086410,H35
C086411,H35
C086412,H35
C086413,H35
C086414,H35
C086415,H35
C086416,H35
C086417,H35
C086418,H35
C086419,H35
C087410,H35
C087411,H35
C087412,H35
C087413,H35
C087414,H35
C087415,H35
C087416,H35
C087417,H35
C087418,H35
C087419,H35
C088410,H35
C088411,H35
C088412,H35
C088413,H35
C088414,H35
C088415,H35
C088416,H35
C088417,H35
C088418,H35
C088419,H35
C089410,H35
C089411,H35
C089412,H35
C089413,H35
C089414,H35
C089415,H35
C089416,H35
C089417,H35
C089418,H35
C089419,H35
C0940,H35
C0941,H35
C04W,H0+H35
C0842,H0+H35
C080420,H0
C080421,H0
C080422,H0
C080423,H0
C080424,H0
C080425,H0
C080426,H0
C080427,H0
C080428,H0
C080429,H0
C081420,H0
C081421,H0
C081422,H0
C081423,H0
C081424,H0
C081425,H0
C081426,H0
C081427,H0
C081428,H0
C081429,H0
C082420,H0
C082421,H0
C082422,H0
C082423,H0
C082424,H0
C082425,H0
C082426,H0
C082427,H0
C082428,H0
C082429,H0
C083420,H0
C083421,H0
C083422,H0
C083423,H0
C083424,H0
C083425,H0
C083426,H0
C083427,H0
C083428,H0
C083429,H0
C084420,H0
C084421,H0
C084422,H0
C084423,H0
C084424,H0
C084425,H0
C084426,H0
C084427,H0
C084428,H0
C084429,H0
C085420,H0+H35
C085421,H0
C085422,H0
C085423,H0
C085424,H0
C085425,H0
C085426,H0
C085427,H0
C085428,H0
C085429,H0
C086420,H0+H35
C086421,H0+H35
C086422,H0
C086423,H0
C086424,H0
C086425,H0
C086426,H0
C086427,H0
C086428,H0
C086429,H0
C087420,H35
C087421,H0+H35
C087422,H0
C087423,H0
C087424,H0
C087425,H0
C087426,H0
C087427,H0
C087428,H0
C087429,H0
C088420,H35
C088421,H0+H35
C088422,H0
C088423,H0
C088424,H0
C088425,H0
C088426,H0
C088427,H0
C088428,H0
C088429,H0
C089420,H35
C089421,H0+H35
C089422,H0+H35
C089423,H0
C089424,H0
C089425,H0
C089426,H0
C089427,H0
C089428,H0
C089429,H0
C0843,H0
C0942,H0+H35
C090420,H0+H35
C090421,H0+H35
C090422,H0+H35
C090423,H0
C090424,H0
C090425,H0
C090426,H0
C090427,H0
C090428,H0
C090429,H0
C091420,H0+H35
C091421,H0
C091422,H0
C091423,H0
C091424,H0
C091425,H0
C091426,H0
C091427,H0
C091428,H0
C091429,H0
C092420,H0+H35
C092421,H0+H35
C092422,H0
C092423,H0
C092424,H0
C092425,H0
C092426,H0
C092427,H0
C092428,H0
C092429,H0
C093420,H35
C093421,H0+H35
C093422,H0+H35
C093423,H0+H35
C093424,H0
C093425,H0
C093426,H0
C093427,H0
C093428,H0
C093429,H0
C094420,H0+H35
C094421,H0+H35
C094422,H0+H35
C094423,H0+H35
C094424,H0
C094425,H0
C094426,H0
C094427,H0
C094428,H0
C094429,H0
C095420,H0+H35
C095421,H0+H35
C095422,H0
C095423,H0
C095424,H0
C095425,H0
C095426,H0
C095427,H0
C095428,H0
C095429,H0
C096420,H35
C096421,H0+H35
C096422,H0+H35
C096423,H0
C096424,H0
C096425,H0
C096426,H0
C096427,H0
C096428,H0
C096429,H0
C097420,H35
C097421,H35
C097422,H0+H35
C097423,H0+H35
C097424,H0+H35
C097425,H0+H35
C097426,H0+H35
C097427,H0+H35
C097428,H0
C097429,H0
C098420,H35
C098421,H35
C098422,H35
C098423,H35
C098424,H35
C098425,H35
C098426,H35
C098427,H0+H35
C098428,H0
C098429,H0
C099420,H35
C099421,H35
C099422,H35
C099423,H35
C099424,H35
C099425,H35
C099426,H35
C099427,H0+H35
C099428,H0
C099429,H0
C0943,H0
C04X,H0
C04Y,H0
C04Z,H0
C05,H0
C06,H0
C07,H0
C08,H0
C09,H0
C10,H34+H35
C10SW,H34
C10NW,H34+H35
C10SE,H34
C10NE,H34
C10A,H34
C10B,H34
C10C,H34
C10D,H34
C10E,H34+H35
C1008,H34
C1009,H34+H35
C100090,H34
C100091,H34
C100092,H34
C100093,H34
C100094,H34
C100095,H34
C100096,H34
C100097,H34
C100098,H34
C100099,H34+H35
C101090,H34
C101091,H34
C101092,H34
C101093,H34
C101094,H34
C101095,H34
C101096,H34
C101097,H34
C101098,H34+H35
C101099,H34+H35
C102090,H34
C102091,H34
C102092,H34
C102093,H34
C102094,H34
C102095,H34
C102096,H34
C102097,H34
C102098,H34+H35
C102099,H34+H35
C103090,H34
C103091,H34
C103092,H34
C103093,H34
C103094,H34
C103095,H34
C103096,H34
C103097,H34
C103098,H34
C103099,H34+H35
C104090,H34
C104091,H34
C104092,H34
C104093,H34
C104094,H34
C104095,H34
C104096,H34
C104097,H34
C104098,H34
C104099,H34+H35
C105090,H34
C105091,H34
C105092,H34
C105093,H34
C105094,H34
C105095,H34
C105096,H34
C105097,H34
C105098,H34+H35
C105099,H34+H35
C106090,H34
C106091,H34
C106092,H34
C106093,H34
C106094,H34
C106095,H34
C106096,H34
C106097,H34+H35
C106098,H34+H35
C106099,H35
C107090,H34
C107091,H34
C107092,H34
C107093,H34
C107094,H34
C107095,H34
